id;title;url;cover;rate
26741061;胡桃夹子和四个王国;https://movie.douban.com/subject/26741061/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537214991.jpg;6.0
27035334;检察方的罪人;https://movie.douban.com/subject/27035334/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551808973.jpg;7.3
30122633;快把我哥带走;https://movie.douban.com/subject/30122633/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531080870.jpg;6.8
27042467;摇摆狂潮;https://movie.douban.com/subject/27042467/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545836537.jpg;8.3
26426194;巨齿鲨;https://movie.douban.com/subject/26426194/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530572643.jpg;5.7
26630714;精灵旅社3：疯狂假期;https://movie.douban.com/subject/26630714/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530591543.jpg;6.7
26369884;此房是我造;https://movie.douban.com/subject/26369884/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2543305779.jpg;7.3
26701196;无主之作;https://movie.douban.com/subject/26701196/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2529384763.jpg;8.4
26786642;摘金奇缘;https://movie.douban.com/subject/26786642/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540295055.jpg;6.1
25882296;狄仁杰之四大天王;https://movie.douban.com/subject/25882296/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526405034.jpg;6.1
26804147;摩天营救;https://movie.douban.com/subject/26804147/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2527484082.jpg;6.3
1945750;污垢;https://movie.douban.com/subject/1945750/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548709468.jpg;7.7
27110363;名侦探柯南：零的执行人;https://movie.douban.com/subject/27110363/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2537694239.jpg;5.8
